distrito,barrio,Superficie (Ha.),Población densidad (hab./Ha.),Número Habitantes,Población Hombres,Población Mujeres,Edad media de la población,Población de 0 a 14 años,Población de 15 a 29 años,Población de 30 a 44  años,Población de 45 a 64 años,Población de 65 a 79 años,Población de 80 años y más,Población de 65 años y más,Personas con nacionalidad española,Personas con nacionalidad española Hombres,Personas con nacionalidad española Mujeres,Personas con nacionalidad extranjera,Personas con nacionalidad extranjera Hombres,Personas con nacionalidad extranjera Mujeres,Renta neta media anual de los hogares (Urban Audit),Renta disponible media por persona,Paro registrado (número de personas registradas en SEPE en febrero),Paro registrado (número de personas registradas en SEPE en febrero) hombres,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,Tasa absoluta de paro registrado (febrero),Tasa absoluta de paro registrado Mujeres,Tasa de desempleo en mujeres de 16 a 24 años,Tasa de desempleo en mujeres de 25 a 44 años,Tasa de desempleo en mujeres de 45 a 64 años,Tasa absoluta de paro registrado Hombres,Tasa de desempleo en hombres de 16 a 24 años,Tasa de desempleo en hombres de 25 a 44 años,Tasa de desempleo en hombres de 45 a 64 años,Personas paradas de larga duración (febrero),Personas paradas de larga duración (febrero) hombres,Personas paradas de larga duración (febrero) mujeres,Personas paradas que SÍ perciben prestaciones (febrero),Personas paradas que SÍ perciben prestaciones (febrero) hombres,Personas paradas que SÍ perciben prestaciones (febrero) mujeres,Personas paradas que NO perciben prestaciones (febrero),Personas paradas que NO perciben prestaciones (febrero) hombres,Personas paradas que NO perciben prestaciones (febrero) mujeres,Población en etapas educativas,Alumnado en Centros privados concertados,Alumnado en Centros privados sin concierto,Alumnado en Centros públicos,Total alumnado extranjero,Alumnado extranjero en Centros privados concertados,Alumnado extranjero en Centros privados sin concierto,Alumnado extranjero en Centros públicos,Total alumnado con necesidades de apoyo educativo,Alumnado con necesidades de apoyo educativo en Centros privados concertados,Alumnado con necesidades de apoyo educativo en Centros privados sin concierto,Alumnado con necesidades de apoyo educativo en Centros públicos,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,Población mayor/igual  de 25 años con enseñanza primaria incompleta,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado","Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP","Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica","Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,Casos trabajados por el programa de absentismo municipal,Número de personas con grado de discapacidad reconocido,Número de personas con grado de discapacidad reconocido Hombres,Número de personas con grado de discapacidad reconocido Mujeres,Satisfacción de vivir en su barrio,Calidad de vida actual en su barrio,Percepción de seguridad en Madrid,Percepción de seguridad en el barrio por el día,Percepción de seguridad en el barrio por la noche,Solicitudes tramitadas de Renta Mínima de Inserción,Personas perceptoras de prestación de la Renta Mínima de Inserción,Personas beneficiarias de prestaciones sociales de carácter económico,Total prestaciones sociales de carácter económico,Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar),Número Total de viviendas (Censo Edificios y Viviendas 2011),Viviendas anteriores a 1980,Viviendas en estado ruinoso,Viviendas en estado malo,Viviendas en estado deficiente,Viviendas en estado bueno,Estado de la vivienda no consta,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011),Número Total de viviendas familiares (Censo Edificios y Viviendas 2011) Principal,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Secundaria,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Población desocupada,Intervenciones de la Policía Municipal en materia de seguridad: delitos relacionados con las personas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia de armas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con el patrimonio,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia y consumo de drogas,Atestados/partes de accidentes de tráfico confeccionados,Personas detenidas e investigadas por la Policía Municipal en materia de seguridad: Total  personas detenidas e investigadas,"Elecciones municipales, censo electoral","Elecciones municipales, abstenciones","Elecciones  municipales, votos en blanco","Elecciones municipales, votos a candidaturas","Elecciones municipales, votos a Más Madrid","Elecciones municipales, votos al Partido Popular","Elecciones municipales, votos a Ciudadanos-Partido de la Ciudadanía","Elecciones municipales, votos al Partido Socialista Obrero Español","Elecciones municipales, votos a VOX",Sedentarismo,Consumo de tabaco diario,Consumo de medicamentos,Autopercepción de buen estado de salud  (porcentaje respuesta muy buena + buena),Calidad de vida relacionada con la salud (CVRS),Presencia de enfermedad crónica,Hipertensión arterial,Diabetes Mellitus,Personas con obesidad,Personas con sobrepeso,Prevalencia de obesidad en la población infantil (2017. Estudio Madrid Salud. UCM),Probabilidad de padecer enfermedad mental (GHQ-12)          (2018. EMS),Grado de satisfacción con los espacios verdes,Grado de satisfacción con los parques infantiles,Grado de satisfacción con los centros culturales,Grado de satisfacción con las instalaciones deportivas,Grado de satisfacción de los servicios sociales municipales,Superficie media construida (m2) inmuebles de uso residencial,Año medio de contrucción de inmuebles de uso residencial,Total hogares,Tamaño medio del hogar,Hogares con una mujer sola mayor de 65 años,Hogares con un hombre solo mayor de 65 años,Hogares monoparentales: una mujer adulta con uno o más menores,Hogares monoparentales: un hombre adulto con uno o más menores,Tasa de crecimiento demográfico (porcentaje),Esperanza de vida al nacer Mujeres,Esperanza de vida al nacer Hombres,Esperanza de vida mayor de 65 años Mujeres,Esperanza de vida mayor de 65 años Hombres,Crecimiento/decrecimiento Renta Bruta Per cápita 2016(a)-2008,Pensión media mensual Hombres,"Pensión media mensual  Mujeres
"
Ciudad Lineal, Quintana,72.31,352.22,25469.0,11449.0,14020.0,45.65,2537.0,4244.0,6104.0,7263.0,3243.0,2078.0,5321.0,19333.0,8542.0,,4849.0,2205.0,2644.0,33610.94,14290.62,1161.0,502.0,659.0,6.74,7.2,2.54,5.57,10.06,6.22,3.17,4.37,9.38,,,,,,,,,,2602.0,,,,,,,,,,,,634.0,2015.0,5772.0,4304.0,1874.0,5075.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,10378.0,2.33,1387.0,340.0,182.0,25.0,-1.79,,,,,,1549.0,1216.0
Latina, Puerta del Ángel,137.53,314.78,43292.0,20165.0,23127.0,44.85,4270.0,7638.0,10455.0,12445.0,5315.0,3169.0,8484.0,32470.0,14949.0,,8931.0,4164.0,4767.0,30716.65,12943.42,2348.0,1031.0,1317.0,7.84,8.46,4.53,6.72,11.49,7.16,3.88,5.79,9.78,,,,,,,,,,4565.0,,,,,,,,,,,,1524.0,4218.0,10246.0,6965.0,2706.0,7546.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,17613.0,2.35,2016.0,572.0,309.0,42.0,-1.39,,,,,,1451.0,1126.0
Salamanca,Guindalera,160.07,262.71,41855.0,18953.75,22901.25,46.54,4476.25,6682.5,9314.25,11297.0,6053.75,4031.25,10085.0,37067.5,16776.5,20447.5,4826.25,2191.25,2635.0,49637.37,22227.21,1505.5,653.75,851.75,5.76,6.18,1.89,5.14,8.4,5.29,2.83,4.26,7.35,,,,,,,,,,4792.75,,,,,,,,,,,,552.0,1724.0,4910.0,6472.5,3843.75,16250.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32535.0,8083.5,139.0,24208.0,6159.0,10571.5,3172.5,2354.5,2420.0,,,,,,,,,,,,,,,,,,107.0,1966.0,17787.0,2.35,2053.5,534.0,253.5,57.25,0.27,,,,,,1844.5,1463.0
Vicalvaro,Valderrivas,64.0,282.33,18005.67,8779.33,9226.33,35.9,4451.67,2422.67,3407.33,6616.0,801.33,306.67,1108.0,17404.67,8541.67,8885.5,679.67,296.0,383.67,41414.0,,694.33,236.33,458.0,5.79,7.39,2.23,7.36,8.6,4.08,3.91,4.19,4.07,,,,,,,,,,5034.67,,,,,,,,,,,,169.0,547.0,2712.33,3039.33,1908.0,3256.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12327.0,2570.5,88.0,9616.5,3596.0,2536.5,1423.5,1413.5,669.0,,,,,,,,,,,,,,,,,,131.0,2003.0,6315.33,2.87,131.33,56.0,307.0,66.67,-0.42,,,,,,1462.0,1106.0
Ciudad Lineal, San Pascual,105.27,174.1,18327.0,8349.0,9978.0,47.86,1991.0,2592.0,3629.0,5169.0,3309.0,1637.0,4946.0,15950.0,7224.0,,1596.0,690.0,906.0,45512.95,19232.4,673.0,284.0,389.0,6.03,6.61,2.19,4.81,9.26,5.39,2.27,3.47,8.14,,,,,,,,,,2088.0,,,,,,,,,,,,515.0,1318.0,3027.0,2940.0,1548.0,4764.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.0,7506.0,2.34,1023.0,258.0,150.0,32.0,-1.57,,,,,,1749.0,1352.0
Chamberi,Almagro,93.95,210.51,19559.5,8643.5,10916.0,46.3,2075.5,3238.5,4176.75,5317.0,3062.0,1689.75,4751.75,16840.75,7501.75,9488.5,2796.5,1184.5,1612.0,70390.33,28407.58,501.25,220.25,281.0,4.22,4.38,1.41,3.93,5.74,4.05,1.4,3.17,5.8,,,,,,,,,,2259.0,,,,,,,,,,,,184.0,629.25,2267.25,2544.25,1615.5,8483.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14851.5,3657.5,54.5,11107.0,1978.0,6235.0,1228.5,799.5,1143.0,,,,,,,,,,,,,,,,,,177.0,1957.0,8057.25,2.44,851.75,302.25,129.25,33.0,-0.57,,,,,,1750.0,1363.0
Hortaleza, Valdefuentes,1702.53,40.63,69176.0,33831.0,35345.0,35.57,16970.0,9727.0,17042.0,19988.0,4290.0,1159.0,5449.0,59267.0,29396.0,,6943.0,3037.0,3906.0,59986.51,21248.69,1800.0,696.0,1104.0,3.93,4.72,1.26,3.52,7.01,3.11,1.54,2.4,4.27,,,,,,,,,,17552.0,,,,,,,,,,,,485.0,1153.0,4791.0,7329.0,6327.0,22993.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,22710.0,2.92,565.0,250.0,955.0,307.0,4.57,,,,,,1737.0,1368.0
Usera,Orcasitas,136.0,170.0,23009.0,10839.0,12170.0,43.58,3547.0,3548.0,4339.0,7164.0,2576.0,1835.0,4411.0,20877.33,9854.33,11052.5,2157.0,993.33,1163.67,27214.0,,1630.0,690.33,939.67,11.15,12.48,8.82,12.65,13.43,9.75,8.38,9.6,10.28,,,,,,,,,,3911.67,,,,,,,,,,,,1895.0,3098.0,6388.33,3023.0,1029.67,1575.33,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17041.5,6063.5,67.0,10846.0,4947.0,2099.5,845.0,2103.0,765.5,,,,,,,,,,,,,,,,,,113.0,1987.0,8436.67,2.73,845.67,227.67,199.0,35.67,0.8,,,,,,1237.0,922.0
Retiro,Pacífico,75.96,442.64,33142.25,14823.25,18319.0,47.78,3128.25,4864.75,7010.0,9572.0,5671.0,2896.25,8567.25,30145.25,13536.5,16850.0,3142.25,1343.75,1798.5,42620.03,20388.45,1253.0,545.5,707.5,6.12,6.47,2.44,5.73,8.11,5.73,2.07,5.46,7.02,,,,,,,,,,3404.25,,,,,,,,,,,,540.0,1848.75,4706.25,5609.5,3399.75,11336.5,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26965.5,6552.5,123.5,20199.5,6603.0,7485.5,2351.5,2497.5,1645.0,,,,,,,,,,,,,,,,,,95.0,1964.0,14686.75,2.27,1851.5,517.5,212.25,47.5,-0.63,,,,,,1809.5,1424.5
Puente de Vallecas,Entrevías,597.0,59.07,34924.67,16752.67,18172.0,43.59,4667.0,6208.0,7262.67,10177.33,3949.67,2660.0,6609.67,29247.33,14007.33,15317.0,5903.67,2885.33,3018.33,22873.5,,3221.0,1544.33,1676.67,13.95,14.42,9.74,15.85,14.7,13.47,10.14,12.03,16.12,,,,,,,,,,5075.67,,,,,,,,,,,,3940.33,5490.0,10998.0,3641.67,859.33,1551.33,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24540.5,10945.0,73.5,13427.0,5092.0,2210.0,842.5,4170.5,919.0,,,,,,,,,,,,,,,,,,84.0,1975.0,12745.33,2.76,1297.33,348.33,263.0,37.33,1.2,,,,,,1164.0,848.0
Salamanca,Recoletos,87.08,179.97,15631.75,7041.0,8590.75,46.02,1661.0,2666.0,3172.25,4449.5,2478.25,1204.75,3683.0,12815.25,5864.75,7063.0,2898.75,1209.75,1689.0,80403.57,30437.17,329.0,122.5,206.5,3.36,3.85,0.94,3.02,5.53,2.77,0.53,2.45,3.77,,,,,,,,,,1821.75,,,,,,,,,,,,101.5,357.75,1347.75,2003.5,1139.25,7551.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313.5,3041.5,33.5,8219.0,889.0,5116.5,922.5,402.0,1037.5,,,,,,,,,,,,,,,,,,192.0,1947.33,6664.0,2.36,608.5,274.75,86.75,27.0,-0.18,,,,,,1851.0,1347.0
San Blas, Canillejas,159.77,181.93,29067.0,13528.0,15539.0,45.89,3369.0,4679.0,5985.0,8275.0,4545.0,2214.0,6759.0,23565.0,11037.0,,4976.0,2281.0,2695.0,34162.11,13124.25,1420.0,560.0,860.0,7.6,8.83,3.89,7.92,11.06,6.26,4.33,5.23,7.93,,,,,,,,,,3637.0,,,,,,,,,,,,1253.0,3384.0,7811.0,4546.0,1638.0,3811.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.0,11032.0,2.59,1194.0,374.0,229.0,32.0,-1.34,,,,,,1535.0,1081.0
San Blas, Amposta,37.02,246.52,9126.0,4258.0,4868.0,42.96,1205.0,1748.0,1968.0,2646.0,880.0,679.0,1559.0,6918.0,3221.0,,1792.0,841.0,951.0,24313.73,9353.7,708.0,318.0,390.0,11.27,12.04,5.15,12.55,13.7,10.45,7.8,8.69,13.38,,,,,,,,,,1246.0,,,,,,,,,,,,522.0,1226.0,2842.0,1157.0,323.0,538.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,3396.0,2.56,392.0,121.0,86.0,11.0,-1.99,,,,,,1236.0,958.0
Ciudad Lineal,Colina,56.0,115.67,6371.33,2866.33,3505.0,45.04,889.0,904.0,1296.33,1809.33,1016.0,456.67,1472.67,5744.0,2577.33,3184.5,680.33,309.0,371.33,55021.0,,250.33,79.67,170.67,6.48,8.2,1.89,6.82,11.03,4.47,1.99,3.46,6.14,,,,,,,,,,983.0,,,,,,,,,,,,97.0,218.67,681.33,860.0,660.0,2414.0,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880.0,1154.0,27.5,3685.0,945.0,1582.0,500.0,377.5,344.5,,,,,,,,,,,,,,,,,,119.0,1978.0,2602.0,2.47,247.33,73.0,77.67,23.0,0.4,,,,,,1840.0,1367.0
Salamanca,Fuente del Berro,85.07,247.87,20975.75,9154.25,11821.5,46.81,2134.0,3109.75,4875.0,5706.5,3255.25,1895.25,5150.5,18341.0,8048.5,10384.0,2691.75,1132.5,1559.25,44003.75,20405.4,818.0,347.5,470.5,6.24,6.59,2.17,5.4,9.03,5.83,2.4,4.57,8.19,,,,,,,,,,2290.25,,,,,,,,,,,,314.0,1123.75,2994.0,3375.0,1983.0,7429.0,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16329.5,4425.5,85.5,11764.0,3383.0,4645.5,1551.0,1409.5,1018.5,,,,,,,,,,,,,,,,,,97.0,1958.0,9295.25,2.26,1160.5,332.5,143.0,25.75,0.11,,,,,,1768.5,1366.0
Ciudad Lineal, Ventas,319.8,157.03,50218.0,22868.0,27350.0,46.28,4875.0,8303.0,11422.0,14458.0,6513.0,4647.0,11160.0,38960.0,17471.0,,8841.0,4029.0,4812.0,31460.72,13089.12,2288.0,1019.0,1269.0,6.8,7.16,2.53,5.49,10.04,6.39,3.45,4.67,9.22,,,,,,,,,,5194.0,,,,,,,,,,,,1640.0,4940.0,12610.0,8324.0,3255.0,7878.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.0,20000.0,2.39,2591.0,712.0,336.0,58.0,-1.27,,,,,,1506.0,1149.0
Latina,Puerta del Ángel,138.0,306.67,41784.33,19253.67,22530.67,45.2,4410.67,6987.33,9886.0,11942.33,5029.33,3528.67,8558.0,33389.67,15373.33,18157.0,8635.0,3980.67,4654.33,29034.5,,2836.0,1282.33,1553.67,10.17,10.63,5.84,9.6,13.08,9.67,5.79,8.51,12.22,,,,,,,,,,4805.67,,,,,,,,,,,,1759.33,4741.0,10427.67,6877.0,2761.33,6987.67,45.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29847.5,10942.5,101.0,18701.0,6539.0,5383.0,1618.0,3175.5,1384.5,,,,,,,,,,,,,,,,,,83.0,1964.0,17546.67,2.4,2040.67,552.33,304.0,53.33,0.47,,,,,,1381.0,1060.0
Latina,Los Cármenes,129.0,136.67,17531.67,8289.0,9242.67,43.37,2227.33,3250.0,3467.0,5599.33,1861.33,1126.67,2988.0,14785.33,6964.67,7887.0,2784.67,1339.0,1445.67,28498.5,,1416.33,627.0,789.33,11.9,12.93,8.51,13.17,14.19,10.81,7.18,10.21,12.68,,,,,,,,,,2458.33,,,,,,,,,,,,939.67,2009.0,4302.0,2689.33,1020.33,2232.33,23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12569.0,4581.0,46.5,7883.5,2854.0,2014.0,758.5,1477.5,695.0,,,,,,,,,,,,,,,,,,90.0,1977.0,6619.67,2.65,613.0,167.33,145.33,25.67,0.74,,,,,,1327.0,1017.0
Hortaleza,Piovera,314.0,47.53,14909.67,7127.67,7782.0,41.07,2435.33,2877.67,2393.33,4998.67,1665.0,539.67,2204.67,12641.0,6065.67,6599.0,2254.0,1042.0,1212.0,83318.5,,401.67,163.67,238.0,4.09,4.56,0.83,4.05,6.13,3.57,1.27,3.34,4.6,,,,,,,,,,2680.0,,,,,,,,,,,,132.33,320.0,1121.67,1813.67,1160.67,5819.33,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10577.0,2602.0,43.0,7909.5,1472.0,4059.5,1223.5,592.0,789.0,,,,,,,,,,,,,,,,,,259.0,1993.0,4891.67,3.05,221.0,92.67,137.0,22.67,0.25,,,,,,1897.0,1355.0
Arganzuela,Palos de la Frontera,64.96,399.02,25476.75,11925.0,13551.75,45.93,2260.25,3881.0,6682.25,7266.5,3515.25,1871.5,5386.75,21782.75,10085.75,11872.5,3954.75,1938.5,2016.25,36963.81,17840.05,1229.0,583.25,645.75,7.12,7.4,3.37,6.52,9.32,6.84,3.43,5.34,9.6,,,,,,,,,,2468.0,,,,,,,,,,,,611.75,1805.75,4422.0,4090.0,2302.5,8333.75,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19651.5,5667.5,80.0,13844.0,5773.0,4135.5,1320.0,1747.0,924.5,,,,,,,,,,,,,,,,,,86.0,1953.33,11793.25,2.18,1292.0,360.25,168.25,29.5,-0.65,,,,,,1600.5,1276.0
Chamberi,Ríos Rosas,97.89,281.62,27199.5,11909.25,15290.25,45.85,2902.5,4392.0,6480.0,7026.75,4089.5,2308.75,6398.25,24056.0,10579.25,13652.5,3210.75,1392.75,1818.0,53027.6,24542.9,837.5,348.0,489.5,5.01,5.42,2.02,4.4,7.52,4.54,2.03,3.52,6.61,,,,,,,,,,3119.0,,,,,,,,,,,,352.75,1081.0,3291.75,3581.0,2192.0,11708.75,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21323.5,5470.5,100.5,15683.5,4019.0,7111.5,1990.5,1532.0,1462.0,,,,,,,,,,,,,,,,,,108.0,1956.67,12132.0,2.25,1433.0,382.25,186.75,46.0,-0.14,,,,,,1789.0,1402.0
Centro,Sol,44.88,172.84,7916.0,4091.25,3824.75,44.29,471.75,1657.25,2284.25,2220.0,917.5,365.25,1282.75,5384.75,2815.0,2569.5,2382.5,1184.0,1198.5,33815.08,16914.49,403.0,222.75,180.25,6.74,6.53,1.23,5.21,10.25,6.91,2.41,5.49,10.29,,,,,,,,,,500.5,,,,,,,,,,,,123.5,389.0,1225.75,1342.0,642.75,2887.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169.0,1940.5,18.5,3201.0,1413.0,929.0,303.5,357.0,263.0,,,,,,,,,,,,,,,,,,137.0,1918.0,3853.25,2.01,261.5,152.0,40.5,10.0,3.01,,,,,,1355.5,1189.5
Puente de Vallecas, Palomeras Bajas,172.39,234.8,40477.0,18947.0,21530.0,44.21,4501.0,7913.0,7576.0,13276.0,4859.0,2352.0,7211.0,33703.0,15778.0,,6232.0,2944.0,3288.0,32080.53,12096.82,2427.0,1026.0,1401.0,8.54,9.41,4.86,9.22,10.97,7.59,4.95,7.12,8.96,,,,,,,,,,4906.0,,,,,,,,,,,,1969.0,4385.0,11212.0,6516.0,2024.0,4364.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0,15141.0,2.64,1336.0,397.0,321.0,44.0,-1.33,,,,,,1466.0,1097.0
Tetuan,Cuatro Caminos,118.88,295.32,34704.5,15588.25,19116.25,45.71,3451.25,5718.25,8633.0,9049.5,5096.0,2756.5,7852.5,29333.75,13276.25,16182.0,5438.25,2365.0,3073.25,46410.91,21084.33,1276.5,546.0,730.5,5.6,6.01,2.62,4.75,8.43,5.14,2.01,3.88,7.8,,,,,,,,,,3674.5,,,,,,,,,,,,569.75,1745.75,5427.5,4894.5,2795.25,12994.75,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26069.5,7510.5,107.5,18381.0,4314.0,8299.0,2267.0,1958.0,1825.5,,,,,,,,,,,,,,,,,,104.0,1962.0,15153.75,2.3,1751.5,467.5,198.5,54.0,0.15,,,,,,1752.5,1397.5
Usera, San Fermín,147.54,159.94,23598.0,11246.0,12352.0,41.59,3249.0,4690.0,4559.0,7621.0,2371.0,1108.0,3479.0,18670.0,8888.0,,4790.0,2297.0,2493.0,28655.25,10066.57,1569.0,678.0,891.0,9.45,10.42,6.06,10.23,12.12,8.42,5.77,8.01,9.84,,,,,,,,,,3716.0,,,,,,,,,,,,1205.0,2741.0,6683.0,3239.0,1104.0,2024.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.0,8310.0,2.82,605.0,196.0,238.0,40.0,-1.6,,,,,,1308.0,945.0
Ciudad Lineal,Costillares,143.0,155.67,21974.67,10296.33,11678.33,44.51,3027.0,3991.0,3527.0,6499.33,3472.67,1457.67,4930.33,20900.0,9886.33,11026.5,1209.67,480.33,729.33,68553.5,,725.0,278.0,447.0,5.4,6.33,1.21,4.69,9.14,4.37,1.62,3.83,5.95,,,,,,,,,,3376.67,,,,,,,,,,,,286.0,578.67,1844.33,2936.0,1978.33,8590.0,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17402.0,3829.0,78.0,13453.5,2023.0,7153.0,1946.5,957.0,1591.5,,,,,,,,,,,,,,,,,,140.0,1985.0,7983.0,2.77,753.67,201.67,175.0,55.33,0.09,,,,,,1965.0,1423.0
Villaverde," Villaverde Alto, Casco Histórico de Villaverde",925.36,51.67,47817.0,22826.0,24991.0,42.12,6794.0,8882.0,10031.0,14427.0,4849.0,2834.0,7683.0,35797.0,16923.0,,10359.0,5090.0,5269.0,27992.34,10055.59,3272.0,1389.0,1883.0,9.95,11.22,5.23,11.4,13.06,8.62,6.26,7.9,10.17,,,,,,,,,,7126.0,,,,,,,,,,,,3155.0,5704.0,14084.0,6394.0,1696.0,3310.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,16642.0,2.77,1467.0,417.0,400.0,56.0,-1.04,,,,,,1323.0,964.0
Hortaleza, Piovera,313.96,47.91,15041.0,7211.0,7830.0,41.92,2355.0,2921.0,2383.0,4945.0,1855.0,582.0,2437.0,12493.0,6000.0,,2455.0,1160.0,1295.0,84205.25,29757.53,303.0,118.0,185.0,3.01,3.47,0.66,2.42,5.12,2.49,0.87,1.92,3.53,,,,,,,,,,2588.0,,,,,,,,,,,,132.0,305.0,1068.0,1781.0,1122.0,6099.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,4952.0,3.02,251.0,99.0,112.0,23.0,0.76,,,,,,1975.0,1437.0
Hortaleza,Pinar del Rey,266.0,199.33,52421.33,24098.67,28322.67,47.27,5945.67,7479.33,10527.0,14660.33,8976.0,4833.0,13809.0,46697.67,21605.67,25191.0,6083.67,2700.67,3383.0,34790.0,,2916.67,1265.33,1651.33,9.22,9.97,4.57,9.53,11.74,8.41,5.14,6.98,10.75,,,,,,,,,,6512.0,,,,,,,,,,,,2304.33,5937.33,12809.0,8756.67,3698.33,8664.0,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40471.5,12742.0,170.0,27385.0,8197.0,8951.5,3094.0,5151.5,2250.5,,,,,,,,,,,,,,,,,,90.0,1974.0,21380.33,2.47,2507.33,686.33,463.33,69.0,0.13,,,,,,1516.0,1087.0
Latina,Águilas,361.0,144.0,51362.67,23799.0,27563.67,48.21,5627.67,7246.0,9488.67,14748.67,9000.0,5251.67,14251.67,45390.33,21109.67,24382.5,6365.33,2883.67,3481.67,30973.5,,2702.33,1181.67,1520.67,8.91,9.64,4.98,9.78,10.75,8.11,5.19,7.34,9.61,,,,,,,,,,6194.0,,,,,,,,,,,,2812.33,7229.33,13988.0,8376.0,3195.33,5779.67,53.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39488.5,11813.5,175.0,27295.0,8568.0,8167.0,2605.0,5490.5,2266.5,,,,,,,,,,,,,,,,,,84.0,1973.0,20844.67,2.49,2530.67,739.0,369.67,52.0,0.32,,,,,,1488.0,1011.0
Fuencarral-El Pardo,Peñagrande,288.93,154.89,44317.0,20592.75,23724.25,46.81,5398.25,6285.25,8531.25,12280.5,8542.25,3279.5,11821.75,40841.75,19136.0,21832.5,3587.25,1515.25,2072.0,48383.46,19357.58,1740.0,752.75,987.25,6.63,7.12,2.1,6.26,9.15,6.08,3.05,5.49,7.58,,,,,,,,,,5815.75,,,,,,,,,,,,1369.75,3440.0,8250.5,6946.5,3823.0,11225.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35185.5,9174.0,165.0,25712.0,7344.0,9788.5,3121.5,3889.5,2157.0,,,,,,,,,,,,,,,,,,120.0,1981.0,17094.25,2.6,1723.5,549.0,350.75,93.0,-0.29,,,,,,1717.0,1301.0
